commit_hash,file_name,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr
9db8290614e92ad72bc905cf80d6693b9eaae7fe,LICENSE,21,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,-0.11983196516710025,,,
9db8290614e92ad72bc905cf80d6693b9eaae7fe,README.md,2,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,-0.3063966918310446
7916322fad9d11ef3fa7ca67574062bb6de3e950,.gitignore,16,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,-0.013028851868012826,,,
7916322fad9d11ef3fa7ca67574062bb6de3e950,VersionData.json,92,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,-0.05504022835345751
7916322fad9d11ef3fa7ca67574062bb6de3e950,build.gradle,359,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,2,2.0,0.0,1.0,-0.15440706889576528
7916322fad9d11ef3fa7ca67574062bb6de3e950,config/checkstyle/checkstyle-noframes-sorted.xsl,195,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,3,2.0,0.0,1.0,-0.09856916714002166
7916322fad9d11ef3fa7ca67574062bb6de3e950,config/checkstyle/checkstyle.xml,326,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,4,1.0,0.0,1.0,-0.14409607500446636
7916322fad9d11ef3fa7ca67574062bb6de3e950,config/findbugs/excludeFilter.xml,12,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,5,2.0,0.0,1.0,-0.010198010786237435
7916322fad9d11ef3fa7ca67574062bb6de3e950,copyright.txt,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,6,3.0,0.0,1.0,-0.00796828700359894
7916322fad9d11ef3fa7ca67574062bb6de3e950,data/addressbook.xml,57,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,7,3.0,0.0,1.0,-0.037471296182296304
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/addressbook/CloudSimulation.md,78,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,8,3.0,0.0,1.0,-0.04825485557283207
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/addressbook/Configuration.md,46,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,9,1.0,0.0,1.0,-0.03145813318195091
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/addressbook/KeyboardShortcuts.md,22,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,10,2.0,0.0,1.0,-0.017049377627051103
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/addressbook/Logging.md,56,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,11,3.0,0.0,1.0,-0.036936323064007924
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/images/Release Cycle.jpg,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,12,4.0,0.0,1.0,
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/releases/Automatic Update Architecture.md,40,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,13,5.0,0.0,1.0,-0.02804536622550724
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/releases/Launcher.md,2,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,14,6.0,0.0,1.0,-0.002142261136356667
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/releases/Release.md,163,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,15,7.0,0.0,1.0,-0.08600232223812908
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/releases/Updater.md,10,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,16,8.0,0.0,1.0,-0.008723523732560355
7916322fad9d11ef3fa7ca67574062bb6de3e950,docs/testing/Testing.md,102,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,17,9.0,0.0,1.0,-0.05972296756628722
7916322fad9d11ef3fa7ca67574062bb6de3e950,gradle.properties,3,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,18,4.0,0.0,1.0,-0.0030631573494144227
7916322fad9d11ef3fa7ca67574062bb6de3e950,gradle/wrapper/gradle-wrapper.jar,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,19,4.0,0.0,1.0,
